"GEO_ID","NAME","P002050","P002051","P002052","P002053","P002054","P002055","P002056","P002057","P002058","P002059","P002060","P002061","P002062","P002063","P002064","P002065","P002066","P002067","P002068","P002069","P002070","P002071","P002072","P002073","P002049","P002001","P002002","P002003","P002004","P002005","P002006","P002007","P002008","P002009","P002010","P002011","P002012","P002013","P002014","P002015","P002016","P002017","P002018","P002019","P002020","P002021","P002022","P002023","P002024","P002025","P002026","P002027","P002028","P002029","P002030","P002031","P002032","P002033","P002034","P002035","P002036","P002037","P002038","P002039","P002040","P002041","P002042","P002043","P002044","P002045","P002046","P002047","P002048"
"0500000US05105","Perry County, Arkansas","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","10445","247","10198","10056","9779","196","59","17","2","3","142","137","27","84","20","1","4","0","0","0","0","1","0","0","0","0","0","4","0","0","0","0","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"0500000US05107","Phillips County, Arkansas","0","0","0","4","0","0","0","0","0","0","0","0","0","1","0","2","1","0","0","0","1","0","0","0","5","21757","287","21470","21293","7535","13652","39","64","1","2","177","163","81","32","11","2","2","21","7","0","5","1","0","0","1","0","0","7","6","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"0500000US05109","Pike County, Arkansas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11291","727","10564","10411","9963","327","63","55","1","2","153","150","38","92","9","5","3","0","0","0","1","0","0","0","0","2","0","3","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US05111","Poinsett County, Arkansas","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","24583","543","24040","23760","21881","1764","56","45","4","10","280","276","124","102","26","4","6","12","1","0","0","0","0","0","0","1","0","3","1","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"0500000US05113","Polk County, Arkansas","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","20662","1190","19472","19052","18549","54","348","88","5","8","420","414","23","353","27","3","4","2","0","0","0","0","0","0","0","2","0","4","1","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US05115","Pope County, Arkansas","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","61754","4168","57586","56463","53667","1748","397","597","18","36","1123","1087","261","616","146","8","26","14","3","0","0","4","1","0","8","0","0","35","21","4","0","1","3","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US05117","Prairie County, Arkansas","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","8715","81","8634","8562","7470","1061","26","5","0","0","72","71","26","36","4","0","3","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US05119","Pulaski County, Arkansas","8","0","7","0","0","0","1","0","0","1","0","0","0","1","0","6","3","3","0","0","0","0","0","0","18","382748","22168","360580","354301","211697","133242","1267","7425","155","515","6279","5835","2306","1256","1057","79","104","486","261","41","98","26","1","9","31","76","4","420","240","43","9","27","22","3","7","23","6","0","7","2","14","8","6","0","0","2","0","1"
"0500000US05121","Randolph County, Arkansas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17969","283","17686","17476","17226","128","89","28","4","1","210","198","44","123","20","3","7","1","0","0","0","0","0","0","0","0","0","12","4","1","3","0","1","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US05123","St. Francis County, Arkansas","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","28258","1149","27109","26816","11973","14565","127","133","9","9","293","276","124","57","22","4","3","31","11","6","14","0","0","1","3","0","0","16","10","0","0","0","0","0","0","5","0","0","0","0","0","1","0","0","0","0","0","0"
"0500000US05125","Saline County, Arkansas","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","3","3","7","107118","4087","103031","101754","95298","4945","494","920","15","82","1277","1205","363","537","206","21","15","22","10","0","5","6","0","0","7","10","3","61","31","8","0","1","14","2","0","2","1","1","1","0","0","0","0","0","0","0","0","0"
"0500000US05127","Scott County, Arkansas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11233","782","10451","10213","9587","51","190","379","3","3","238","235","25","179","18","0","2","0","0","0","0","2","0","0","0","9","0","3","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US05129","Searcy County, Arkansas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8195","121","8074","7907","7800","3","91","11","1","1","167","167","10","146","7","1","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US05131","Sebastian County, Arkansas","0","0","5","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","7","125744","15445","110299","106809","91585","7848","2186","5039","69","82","3490","3325","947","1596","433","29","52","113","36","4","15","26","1","7","17","49","0","158","82","20","2","3","28","1","5","4","2","1","3","2","1","4","0","0","0","0","0","0"
"0500000US05133","Sevier County, Arkansas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17058","5220","11838","11540","10416","717","324","62","2","19","298","290","53","205","12","3","3","6","2","0","2","3","0","1","0","0","0","8","4","0","0","0","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US05135","Sharp County, Arkansas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17264","290","16974","16709","16399","91","164","49","2","4","265","262","37","188","14","1","9","7","1","0","1","3","0","1","0","0","0","3","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US05137","Stone County, Arkansas","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","12394","157","12237","12056","11912","11","82","45","3","3","181","177","9","145","12","3","3","1","0","0","0","1","0","1","2","0","0","3","0","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US05139","Union County, Arkansas","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","41639","1460","40179","39748","25722","13674","127","196","11","18","431","411","155","156","34","5","9","36","4","0","9","0","2","0","1","0","0","18","15","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0"
"0500000US05141","Van Buren County, Arkansas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17295","475","16820","16525","16282","65","113","56","2","7","295","289","39","223","13","1","6","3","0","0","3","0","0","0","0","1","0","6","4","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US05143","Washington County, Arkansas","4","0","1","2","1","0","1","0","0","0","0","0","0","0","0","11","4","1","0","6","0","0","0","0","9","203065","31458","171607","167227","150546","5828","2154","4372","4100","227","4380","4176","973","2089","670","73","65","52","37","14","12","15","33","5","39","28","71","184","91","15","4","2","33","3","8","17","2","3","1","0","0","0","0","1","1","0","0","3"
"0500000US05145","White County, Arkansas","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","77076","2879","74197","72968","69026","3033","425","411","30","43","1229","1184","491","484","127","19","18","12","8","4","4","4","1","5","6","1","0","43","17","1","2","1","12","0","1","9","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US05147","Woodruff County, Arkansas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7260","87","7173","7070","5041","1989","17","15","5","3","103","97","54","23","3","0","0","9","2","4","2","0","0","0","0","0","0","6","4","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US05149","Yell County, Arkansas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22185","4230","17955","17722","17020","288","127","278","2","7","233","227","52","111","35","2","4","1","2","1","0","7","1","1","4","6","0","6","4","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"0500000US06001","Alameda County, California","307","32","36","63","6","3","57","8","1","16","13","3","2","2","2","63","53","6","2","0","2","0","5","5","551","1510271","339889","1170382","1109520","514559","184126","4189","390524","11931","4191","60862","55072","8464","4338","26700","1694","843","2247","3017","507","482","691","92","31","3118","2442","406","5171","1901","812","139","109","418","77","38","1029","194","15","133","26","32","119","31","3","36","5","2","52"
"0500000US06003","Alpine County, California","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1175","84","1091","1070","852","0","210","7","0","1","21","19","1","15","2","0","0","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US06005","Amador County, California","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","6","6","0","0","0","0","0","0","0","3","38091","4756","33335","32399","30325","938","547","396","63","130","936","876","88","506","166","32","29","6","5","3","1","24","2","1","10","2","1","51","15","0","1","0","18","2","1","14","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US06007","Butte County, California","6","1","4","7","0","0","9","1","1","1","0","2","0","0","0","5","5","0","0","0","0","0","0","0","32","220000","31116","188884","181584","165416","3133","3395","8921","401","318","7300","6763","1132","3208","1538","262","155","137","45","11","15","70","15","12","79","68","16","500","187","39","14","4","87","33","15","87","10","1","10","1","3","1","0","0","7","0","0","1"
"0500000US06009","Calaveras County, California","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","1","45578","4703","40875","39623","38074","355","526","529","71","68","1252","1184","107","707","234","49","30","17","12","1","1","2","3","4","9","7","1","65","28","3","0","1","13","3","3","7","1","2","1","0","0","0","3","0","0","0","0","0"
"0500000US06011","Colusa County, California","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","2","21419","11804","9615","9343","8524","168","296","267","59","29","272","247","34","101","58","11","10","3","2","1","0","4","1","0","13","9","0","22","9","1","0","0","0","3","2","2","0","0","4","0","0","0","0","0","0","0","0","1"
"0500000US06013","Contra Costa County, California","133","11","29","42","9","1","38","5","1","5","16","0","0","0","0","54","40","14","0","0","0","0","0","0","290","1049025","255560","793465","753896","500923","93604","2984","148881","4382","3122","39569","35982","5827","4244","17560","1115","905","1034","1866","276","304","305","52","40","1325","1000","129","3243","1025","541","56","64","343","62","28","729","127","14","85","16","21","66","24","1","19","4","0","18"
"0500000US06015","Del Norte County, California","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","28610","5093","23517","22551","18513","967","1935","938","26","172","966","924","63","635","137","13","18","13","6","0","1","11","7","7","7","5","1","40","14","1","1","0","12","2","2","8","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US06017","El Dorado County, California","10","2","1","2","3","0","4","3","0","0","0","0","0","0","0","8","8","0","0","0","0","0","0","0","25","181058","21875","159183","154260","144689","1296","1553","6143","261","318","4923","4601","491","1858","1717","197","107","25","29","2","6","24","10","6","85","36","8","289","77","32","6","3","49","6","18","84","4","0","5","0","1","0","0","0","3","0","0","1"
"0500000US06019","Fresno County, California","37","14","8","9","4","0","5","1","0","5","0","0","0","0","0","4","3","1","0","0","0","0","0","0","83","930450","468070","462380","445172","304522","45005","5979","86856","1066","1744","17208","16052","3037","3814","4859","431","585","534","534","58","163","540","20","67","444","946","20","1069","391","153","17","38","128","20","27","181","36","7","22","4","4","21","4","1","9","2","0","4"
"0500000US06021","Glenn County, California","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28122","10539","17583","17121","15717","192","477","674","22","39","462","431","64","239","81","9","10","4","3","1","0","11","0","1","2","6","0","31","9","6","0","0","7","2","0","5","0","0","1","0","0","1","0","0","0","0","0","0"
"0500000US06023","Humboldt County, California","10","8","1","6","3","0","4","0","0","0","0","0","0","0","0","7","5","0","0","0","0","2","0","0","32","134623","13211","121412","115866","103958","1393","6961","2854","332","368","5546","5142","559","3140","931","155","109","69","30","11","4","50","11","14","40","17","2","365","158","29","7","5","54","26","10","62","1","1","2","2","2","1","0","0","5","0","0","0"
"0500000US06025","Imperial County, California","5","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","8","174528","140271","34257","33160","23927","5114","1642","2201","87","189","1097","1014","172","304","273","34","51","67","31","0","12","18","0","1","14","36","1","75","24","9","1","3","8","0","6","17","1","0","4","2","0","0","0","0","0","0","0","0"
"0500000US06027","Inyo County, California","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18546","3597","14949","14558","12296","102","1895","229","15","21","391","375","19","242","73","8","12","5","0","0","0","6","8","1","1","0","0","16","4","0","0","0","2","1","1","7","1","0","0","0","0","0","0","0","0","0","0","0"
"0500000US06029","Kern County, California","20","14","2","3","0","0","9","3","0","1","2","0","0","0","0","19","19","0","0","0","0","0","1","1","54","839631","413033","426598","410631","323794","45377","5893","33100","995","1472","15967","14945","3251","5122","3714","354","411","513","406","87","125","158","23","27","289","447","18","948","378","126","20","28","137","17","21","141","21","1","9","0","7","20","2","7","2","4","0","7"
"0500000US06031","Kings County, California","19","2","0","2","0","0","3","0","0","1","0","0","0","0","0","2","0","2","0","0","0","0","0","0","27","152982","77866","75116","71860","53879","10314","1297","5339","228","803","3256","2979","747","556","1132","126","81","60","111","19","21","15","5","2","73","29","2","248","55","65","6","4","25","9","3","58","16","1","3","1","0","1","1","0","0","0","0","0"
"0500000US06033","Lake County, California","2","0","1","0","0","0","7","0","1","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","11","64665","11088","53577","51553","47938","1186","1530","695","97","107","2024","1850","313","1009","256","107","30","41","15","2","2","29","27","3","10","6","0","162","64","16","2","8","21","16","2","23","2","6","0","0","0","0","0","0","2","0","0","0"
"0500000US06035","Lassen County, California","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","1","0","0","0","0","0","0","0","34895","6117","28778","27922","23270","2790","999","337","163","363","856","829","126","494","117","39","5","16","2","0","2","8","10","1","9","0","0","24","13","0","0","1","2","4","2","1","0","0","0","0","1","0","0","0","0","0","0","0"
"0500000US06037","Los Angeles County, California","762","79","245","109","45","10","161","10","1","21","32","14","3","6","1","147","114","19","3","7","2","2","15","15","1499","9818605","4687889","5130716","4935795","2728321","815086","18886","1325671","22464","25367","194921","178686","29830","15401","85115","5818","5581","7162","8568","1609","3488","2252","208","301","7202","5716","435","14574","5593","1883","280","457","1221","169","187","2859","558","82","335","60","233","248","135","80","48","25","19","102"
"0500000US06039","Madera County, California","4","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","5","150865","80992","69873","67468","57380","5009","1790","2533","107","649","2405","2313","302","1155","456","77","99","43","36","3","6","31","6","17","31","47","4","87","33","9","2","4","14","4","3","12","2","0","1","0","0","0","0","0","0","0","0","3"
"0500000US06041","Marin County, California","15","4","2","4","0","0","14","1","0","0","0","4","0","0","0","3","3","0","0","0","0","0","0","0","44","252409","39069","213340","206029","183830","6621","531","13577","436","1034","7311","6724","1025","952","3771","186","263","84","107","32","29","38","3","6","96","127","5","540","219","54","5","15","59","9","13","113","25","3","5","8","1","4","2","0","3","0","0","2"
"0500000US06043","Mariposa County, California","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","18251","1676","16575","16029","15192","129","459","201","26","22","546","525","56","347","72","13","8","12","1","0","0","3","0","9","4","0","0","20","13","1","0","0","0","0","1","4","0","0","1","0","0","0","0","0","0","0","0","0"
"0500000US06045","Mendocino County, California","4","0","3","5","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","87841","19505","68336","65904","60249","544","3486","1402","92","131","2432","2265","275","1338","373","80","49","34","7","6","2","34","16","20","14","15","2","152","64","14","0","3","33","5","3","20","2","0","2","0","1","0","0","1","3","0","0","1"
"0500000US06047","Merced County, California","13","2","3","12","1","0","5","0","0","2","0","0","0","0","3","6","6","0","0","0","0","0","0","0","41","255793","140485","115308","110608","81599","8785","1126","18183","476","439","4700","4329","884","1015","1170","220","151","98","164","26","24","114","14","11","127","304","7","324","100","41","10","6","37","13","2","76","5","7","6","0","2","2","7","3","3","0","1","3"
"0500000US06049","Modoc County, California","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9686","1342","8344","8124","7649","77","293","70","21","14","220","211","20","156","18","6","3","6","1","0","0","0","0","0","1","0","0","9","5","0","0","0","1","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0"
"0500000US06051","Mono County, California","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14202","3762","10440","10203","9687","42","239","191","11","33","237","227","36","79","78","12","3","10","0","0","0","5","0","0","4","0","0","10","3","0","0","0","0","0","1","4","2","0","0","0","0","0","0","0","0","0","0","0"
"0500000US06053","Monterey County, California","43","8","2","8","6","0","9","0","0","0","0","1","0","0","0","9","9","0","0","0","0","0","0","0","77","415057","230003","185054","175482","136435","11300","1361","23777","1868","741","9572","8470","1254","1318","3779","333","209","137","446","65","61","123","17","12","522","156","38","1016","206","219","20","14","174","24","11","230","30","4","28","0","2","24","5","0","9","2","0","14"
"0500000US06055","Napa County, California","8","2","1","0","0","0","1","0","0","0","2","0","0","0","0","6","0","6","0","0","0","0","0","0","14","136484","44010","92474","89471","76967","2440","544","8986","313","221","3003","2762","370","733","1089","153","77","36","77","4","11","17","4","3","104","76","8","221","65","25","2","6","33","3","6","57","6","1","11","0","0","1","2","1","0","1","0","1"
